1,"Williamson vs Pine Forest",Football,"Alabama",9/10/2026,7:00pm,"The Williamson varsity football team has an away non-conference game @  Pine Forest (Pensacola, FL) on Thursday, September 10 @ 7p.","/inter-state/football/game/pine-forest-pensacola-fl-vs-williamson-mobile-al/9-10-2026/?c=b48ca10a-920f-4d26-896f-6434b1a3086b","https://www.maxpreps.com/inter-state/football/game/pine-forest-pensacola-fl-vs-williamson-mobile-al/9-10-2026/?c=b48ca10a-920f-4d26-896f-6434b1a3086b","/football/al/126f?9/10/2026","Lions","Eagles","https://www.maxpreps.com/al/pine-forest-pensacola-fl/football/","https://www.maxpreps.com/al/williamson-mobile-al/football/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F3%2F5%2F5%2F355baefa-ed80-4252-8fd0-e4d9f4383788.gif%3Fversion%3D638253706200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2F6%2F4%2Ff64eb451-c381-42d0-afd0-7e4a0143f336.gif%3Fversion%3D636391719600000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Quincy vs Duxbury",Boys Baseball,"Massachusetts",3/30/2027,4:00pm,"The Quincy varsity baseball team has an away conference game @  Duxbury (MA) on Tuesday, March 30 @ 4p.","/ma/baseball/game/duxbury-vs-quincy/3-30-2027/?c=77a5b5ed-a768-4e44-8c86-d3f378d6478b","https://www.maxpreps.com/ma/baseball/game/duxbury-vs-quincy/3-30-2027/?c=77a5b5ed-a768-4e44-8c86-d3f378d6478b","/baseball/ma/6ef?3/30/2027","Presidents","Dragons","https://www.maxpreps.com/ma/duxbury/boys-baseball/","https://www.maxpreps.com/ma/quincy/boys-baseball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fe%2Fe%2F7%2Fee7ebec6-0537-459d-9190-aa4188e22424.gif%3Fversion%3D636420169200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2Fe%2F7%2Ffe7725fa-5c50-4154-993e-902e8b15ddfe.gif%3Fversion%3D636897133800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Quincy vs Duxbury",Boys Baseball,"Massachusetts",3/30/2027,4:00pm,"The Quincy varsity baseball team has an away conference game @  Duxbury (MA) on Tuesday, March 30 @ 4p.","/ma/baseball/game/duxbury-vs-quincy/3-30-2027/?c=77a5b5ed-a768-4e44-8c86-d3f378d6478b","https://www.maxpreps.com/ma/baseball/game/duxbury-vs-quincy/3-30-2027/?c=77a5b5ed-a768-4e44-8c86-d3f378d6478b","/baseball/ma/6ef?3/30/2027","Presidents","Dragons","https://www.maxpreps.com/ma/duxbury/boys-baseball/","https://www.maxpreps.com/ma/quincy/boys-baseball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fe%2Fe%2F7%2Fee7ebec6-0537-459d-9190-aa4188e22424.gif%3Fversion%3D636420169200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2Fe%2F7%2Ffe7725fa-5c50-4154-993e-902e8b15ddfe.gif%3Fversion%3D636897133800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Quincy vs Duxbury",Boys Baseball,"Massachusetts",3/30/2027,4:00pm,"The Quincy varsity baseball team has an away conference game @  Duxbury (MA) on Tuesday, March 30 @ 4p.","/ma/baseball/game/duxbury-vs-quincy/3-30-2027/?c=77a5b5ed-a768-4e44-8c86-d3f378d6478b","https://www.maxpreps.com/ma/baseball/game/duxbury-vs-quincy/3-30-2027/?c=77a5b5ed-a768-4e44-8c86-d3f378d6478b","/baseball/ma/6ef?3/30/2027","Presidents","Dragons","https://www.maxpreps.com/ma/duxbury/boys-baseball/","https://www.maxpreps.com/ma/quincy/boys-baseball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fe%2Fe%2F7%2Fee7ebec6-0537-459d-9190-aa4188e22424.gif%3Fversion%3D636420169200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2Fe%2F7%2Ffe7725fa-5c50-4154-993e-902e8b15ddfe.gif%3Fversion%3D636897133800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Niles vs Lakeshore",Boys Baseball,"Michigan",3/22/2027,4:00pm,"The Niles varsity baseball team has an away non-conference game @  Lakeshore (Stevensville, MI) on Monday, March 22 @ 4p.","/mi/baseball/game/lakeshore-stevensville-vs-niles/3-22-2027/?c=36905115-18bc-4a84-ab91-35f42cd1ee1f","https://www.maxpreps.com/mi/baseball/game/lakeshore-stevensville-vs-niles/3-22-2027/?c=36905115-18bc-4a84-ab91-35f42cd1ee1f","/baseball/mi/c6d?3/22/2027","Vikings","Lancers","https://www.maxpreps.com/mi/lakeshore-stevensville/boys-baseball/","https://www.maxpreps.com/mi/niles/boys-baseball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F7%2Fb%2F4%2F7b459f21-f6e3-420a-a5cc-99d16cc845c6.gif%3Fversion%3D639136922157841160%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2Fd%2Fd%2Fddd04236-88ef-4ee7-8bc1-efc4882bb166.gif%3Fversion%3D636438436800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Niles vs Lakeshore",Boys Baseball,"Michigan",3/22/2027,4:00pm,"The Niles varsity baseball team has an away non-conference game @  Lakeshore (Stevensville, MI) on Monday, March 22 @ 4p.","/mi/baseball/game/lakeshore-stevensville-vs-niles/3-22-2027/?c=36905115-18bc-4a84-ab91-35f42cd1ee1f","https://www.maxpreps.com/mi/baseball/game/lakeshore-stevensville-vs-niles/3-22-2027/?c=36905115-18bc-4a84-ab91-35f42cd1ee1f","/baseball/mi/c6d?3/22/2027","Vikings","Lancers","https://www.maxpreps.com/mi/lakeshore-stevensville/boys-baseball/","https://www.maxpreps.com/mi/niles/boys-baseball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F7%2Fb%2F4%2F7b459f21-f6e3-420a-a5cc-99d16cc845c6.gif%3Fversion%3D639136922157841160%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2Fd%2Fd%2Fddd04236-88ef-4ee7-8bc1-efc4882bb166.gif%3Fversion%3D636438436800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Niles vs Lakeshore",Boys Baseball,"Michigan",3/22/2027,4:00pm,"The Niles varsity baseball team has an away non-conference game @  Lakeshore (Stevensville, MI) on Monday, March 22 @ 4p.","/mi/baseball/game/lakeshore-stevensville-vs-niles/3-22-2027/?c=36905115-18bc-4a84-ab91-35f42cd1ee1f","https://www.maxpreps.com/mi/baseball/game/lakeshore-stevensville-vs-niles/3-22-2027/?c=36905115-18bc-4a84-ab91-35f42cd1ee1f","/baseball/mi/c6d?3/22/2027","Vikings","Lancers","https://www.maxpreps.com/mi/lakeshore-stevensville/boys-baseball/","https://www.maxpreps.com/mi/niles/boys-baseball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F7%2Fb%2F4%2F7b459f21-f6e3-420a-a5cc-99d16cc845c6.gif%3Fversion%3D639136922157841160%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2Fd%2Fd%2Fddd04236-88ef-4ee7-8bc1-efc4882bb166.gif%3Fversion%3D636438436800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Niles vs Lakeshore",Boys Baseball,"Michigan",3/22/2027,4:00pm,"The Niles varsity baseball team has an away non-conference game @  Lakeshore (Stevensville, MI) on Monday, March 22 @ 4p.","/mi/baseball/game/lakeshore-stevensville-vs-niles/3-22-2027/?c=36905115-18bc-4a84-ab91-35f42cd1ee1f","https://www.maxpreps.com/mi/baseball/game/lakeshore-stevensville-vs-niles/3-22-2027/?c=36905115-18bc-4a84-ab91-35f42cd1ee1f","/baseball/mi/c6d?3/22/2027","Vikings","Lancers","https://www.maxpreps.com/mi/lakeshore-stevensville/boys-baseball/","https://www.maxpreps.com/mi/niles/boys-baseball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F7%2Fb%2F4%2F7b459f21-f6e3-420a-a5cc-99d16cc845c6.gif%3Fversion%3D639136922157841160%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2Fd%2Fd%2Fddd04236-88ef-4ee7-8bc1-efc4882bb166.gif%3Fversion%3D636438436800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Niles vs Lakeshore",Boys Baseball,"Michigan",3/22/2027,4:00pm,"The Niles varsity baseball team has an away non-conference game @  Lakeshore (Stevensville, MI) on Monday, March 22 @ 4p.","/mi/baseball/game/lakeshore-stevensville-vs-niles/3-22-2027/?c=36905115-18bc-4a84-ab91-35f42cd1ee1f","https://www.maxpreps.com/mi/baseball/game/lakeshore-stevensville-vs-niles/3-22-2027/?c=36905115-18bc-4a84-ab91-35f42cd1ee1f","/baseball/mi/c6d?3/22/2027","Vikings","Lancers","https://www.maxpreps.com/mi/lakeshore-stevensville/boys-baseball/","https://www.maxpreps.com/mi/niles/boys-baseball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F7%2Fb%2F4%2F7b459f21-f6e3-420a-a5cc-99d16cc845c6.gif%3Fversion%3D639136922157841160%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2Fd%2Fd%2Fddd04236-88ef-4ee7-8bc1-efc4882bb166.gif%3Fversion%3D636438436800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Niles vs Lakeshore",Boys Baseball,"Michigan",3/22/2027,4:00pm,"The Niles varsity baseball team has an away non-conference game @  Lakeshore (Stevensville, MI) on Monday, March 22 @ 4p.","/mi/baseball/game/lakeshore-stevensville-vs-niles/3-22-2027/?c=36905115-18bc-4a84-ab91-35f42cd1ee1f","https://www.maxpreps.com/mi/baseball/game/lakeshore-stevensville-vs-niles/3-22-2027/?c=36905115-18bc-4a84-ab91-35f42cd1ee1f","/baseball/mi/c6d?3/22/2027","Vikings","Lancers","https://www.maxpreps.com/mi/lakeshore-stevensville/boys-baseball/","https://www.maxpreps.com/mi/niles/boys-baseball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F7%2Fb%2F4%2F7b459f21-f6e3-420a-a5cc-99d16cc845c6.gif%3Fversion%3D639136922157841160%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2Fd%2Fd%2Fddd04236-88ef-4ee7-8bc1-efc4882bb166.gif%3Fversion%3D636438436800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Niles vs Lakeshore",Boys Baseball,"Michigan",3/22/2027,4:00pm,"The Niles varsity baseball team has an away non-conference game @  Lakeshore (Stevensville, MI) on Monday, March 22 @ 4p.","/mi/baseball/game/lakeshore-stevensville-vs-niles/3-22-2027/?c=36905115-18bc-4a84-ab91-35f42cd1ee1f","https://www.maxpreps.com/mi/baseball/game/lakeshore-stevensville-vs-niles/3-22-2027/?c=36905115-18bc-4a84-ab91-35f42cd1ee1f","/baseball/mi/c6d?3/22/2027","Vikings","Lancers","https://www.maxpreps.com/mi/lakeshore-stevensville/boys-baseball/","https://www.maxpreps.com/mi/niles/boys-baseball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F7%2Fb%2F4%2F7b459f21-f6e3-420a-a5cc-99d16cc845c6.gif%3Fversion%3D639136922157841160%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2Fd%2Fd%2Fddd04236-88ef-4ee7-8bc1-efc4882bb166.gif%3Fversion%3D636438436800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
