1,"Williamson vs Pine Forest",Football,"Alabama",9/10/2026,7:00pm,"The Williamson varsity football team has an away non-conference game @  Pine Forest (Pensacola, FL) today @ 7p.","/inter-state/football/game/pine-forest-pensacola-fl-vs-williamson-mobile-al/9-10-2026/?c=b48ca10a-920f-4d26-896f-6434b1a3086b","https://www.maxpreps.com/inter-state/football/game/pine-forest-pensacola-fl-vs-williamson-mobile-al/9-10-2026/?c=b48ca10a-920f-4d26-896f-6434b1a3086b","/football/al/126f?9/10/2026","Lions","Eagles","https://www.maxpreps.com/al/pine-forest-pensacola-fl/football/","https://www.maxpreps.com/al/williamson-mobile-al/football/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F3%2F5%2F5%2F355baefa-ed80-4252-8fd0-e4d9f4383788.gif%3Fversion%3D638253706200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2F6%2F4%2Ff64eb451-c381-42d0-afd0-7e4a0143f336.gif%3Fversion%3D636391719600000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Mill Creek vs Brookwood",Boys Basketball,"Wisconsin",11/2/2026,6:30pm,"The Mill Creek varsity basketball team has an away non-conference game @  Brookwood (Ontario, WI) on Monday, November 2 @ 6:30p.","/inter-state/basketball/game/brookwood-ontario-wi-vs-mill-creek-hoschton-ga/11-2-2026/?c=e62e183d-b51e-40d2-9a68-1e972e32fc48","https://www.maxpreps.com/inter-state/basketball/game/brookwood-ontario-wi-vs-mill-creek-hoschton-ga/11-2-2026/?c=e62e183d-b51e-40d2-9a68-1e972e32fc48","/basketball/wi/11bc?11/2/2026","Hawks","Falcons","https://www.maxpreps.com/wi/brookwood-ontario-wi/boys-basketball/","https://www.maxpreps.com/wi/mill-creek-hoschton-ga/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F2%2F9%2F2%2F292174bc-173a-4c16-93a7-74a20c6dd3c2.gif%3Fversion%3D639183171960010920%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fb%2F6%2Fb%2Fb6b13887-aceb-4683-9df2-0bb8eb881412.gif%3Fversion%3D639128718130780780%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
