1,"Williamson vs Pine Forest",Football,"Alabama",9/10/2026,7:00pm,"The Williamson varsity football team has an away non-conference game @  Pine Forest (Pensacola, FL) today @ 7p.","/inter-state/football/game/pine-forest-pensacola-fl-vs-williamson-mobile-al/9-10-2026/?c=b48ca10a-920f-4d26-896f-6434b1a3086b","https://www.maxpreps.com/inter-state/football/game/pine-forest-pensacola-fl-vs-williamson-mobile-al/9-10-2026/?c=b48ca10a-920f-4d26-896f-6434b1a3086b","/football/al/126f?9/10/2026","Lions","Eagles","https://www.maxpreps.com/al/pine-forest-pensacola-fl/football/","https://www.maxpreps.com/al/williamson-mobile-al/football/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F3%2F5%2F5%2F355baefa-ed80-4252-8fd0-e4d9f4383788.gif%3Fversion%3D638253706200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2F6%2F4%2Ff64eb451-c381-42d0-afd0-7e4a0143f336.gif%3Fversion%3D636391719600000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Governor&#x27;s Academy vs Phillips Academy",Boys Basketball,"Massachusetts",11/19/2026,3:00pm,"The Governor&#x27;s Academy varsity basketball team has an away non-conference game @  Phillips Academy (Andover, MA) on Thursday, November 19 @ 3p.","/ma/basketball/game/governors-academy-byfield-vs-phillips-academy-andover/11-19-2026/?c=b57a4554-4e3c-44e4-a12c-44e99fe5732d","https://www.maxpreps.com/ma/basketball/game/governors-academy-byfield-vs-phillips-academy-andover/11-19-2026/?c=b57a4554-4e3c-44e4-a12c-44e99fe5732d","/basketball/ma/14b7?11/19/2026","Governors","Big Blue","https://www.maxpreps.com/ma/governors-academy-byfield/boys-basketball/","https://www.maxpreps.com/ma/phillips-academy-andover/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fe%2F1%2F6%2Fe168b057-36de-4b52-a44f-c6a8b6baa37e.gif%3Fversion%3D636758197800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fa%2F5%2F8%2Fa582a3dc-f244-487e-b6bf-4d113da4ffbd.gif%3Fversion%3D637041504600000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
