1,"Williamson vs Pine Forest",Football,"Alabama",9/10/2026,7:00pm,"The Williamson varsity football team has an away non-conference game @  Pine Forest (Pensacola, FL) on Thursday, September 10 @ 7p.","/inter-state/football/game/pine-forest-pensacola-fl-vs-williamson-mobile-al/9-10-2026/?c=b48ca10a-920f-4d26-896f-6434b1a3086b","https://www.maxpreps.com/inter-state/football/game/pine-forest-pensacola-fl-vs-williamson-mobile-al/9-10-2026/?c=b48ca10a-920f-4d26-896f-6434b1a3086b","/football/al/126f?9/10/2026","Lions","Eagles","https://www.maxpreps.com/al/pine-forest-pensacola-fl/football/","https://www.maxpreps.com/al/williamson-mobile-al/football/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F3%2F5%2F5%2F355baefa-ed80-4252-8fd0-e4d9f4383788.gif%3Fversion%3D638253706200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2F6%2F4%2Ff64eb451-c381-42d0-afd0-7e4a0143f336.gif%3Fversion%3D636391719600000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
28,"La Pine vs Springfield",Boys Basketball,"Oregon",12/2/2026,12:00am,"The La Pine varsity basketball team has an away non-conference game @  Springfield (OR) on Wednesday, December 2.","/or/basketball/game/la-pine-vs-springfield/12-2-2026/?c=1d6ac20d-d48f-4923-85aa-1d2212c0b7b3","https://www.maxpreps.com/or/basketball/game/la-pine-vs-springfield/12-2-2026/?c=1d6ac20d-d48f-4923-85aa-1d2212c0b7b3","/basketball/or/880?12/2/2026","Hawks","Millers","https://www.maxpreps.com/or/la-pine/boys-basketball/","https://www.maxpreps.com/or/springfield/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fe%2F9%2F0%2Fe90b4da6-8a34-40eb-9961-aeb6d7da4a1c.gif%3Fversion%3D636088432800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F3%2Fd%2F5%2F3d512010-3885-464f-95dc-a21ace4b651f.gif%3Fversion%3D634543938600000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
29,"McMinnville vs Crescent Valley",Boys Basketball,"Oregon",12/2/2026,12:00am,"The McMinnville varsity basketball team has an away non-conference game @  Crescent Valley (Corvallis, OR) on Wednesday, December 2.","/or/basketball/game/crescent-valley-corvallis-vs-mcminnville/12-2-2026/?c=3da49472-3885-4f28-a166-a6192943b4f0","https://www.maxpreps.com/or/basketball/game/crescent-valley-corvallis-vs-mcminnville/12-2-2026/?c=3da49472-3885-4f28-a166-a6192943b4f0","/basketball/or/fee?12/2/2026","Grizzlies","Raiders","https://www.maxpreps.com/or/crescent-valley-corvallis/boys-basketball/","https://www.maxpreps.com/or/mcminnville/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F1%2F1%2F3%2F11378eb9-7e62-4ca7-9e64-e948e7f11cfa.gif%3Fversion%3D635769645000000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fb%2F7%2F5%2Fb75fafc6-84c1-4ae6-b82f-f5315f0b2922.gif%3Fversion%3D636092825400000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
1,"Crismon vs Horizon Christian",Boys Basketball,"Oregon",12/2/2026,3:30pm,"The Crismon varsity basketball team has an away tournament game @  Horizon Christian (Tualatin, OR) on Wednesday, December 2 @ 3:30p.","/inter-state/basketball/game/crismon-queen-creek-az-vs-horizon-christian-tualatin-or/12-2-2026/?c=71e38550-6ac1-4e63-ba63-ad3e65a0de50","https://www.maxpreps.com/inter-state/basketball/game/crismon-queen-creek-az-vs-horizon-christian-tualatin-or/12-2-2026/?c=71e38550-6ac1-4e63-ba63-ad3e65a0de50","/basketball/or/1560?12/2/2026","Rattlers","Hawks","https://www.maxpreps.com/or/crismon-queen-creek-az/boys-basketball/","https://www.maxpreps.com/or/horizon-christian-tualatin-or/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2F1%2Fb%2Ff1bb6ca7-c2e0-488e-8d26-529adecc7ca0.gif%3Fversion%3D638282125200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F4%2Fd%2F0%2F4d0a5a4a-9f92-4cc2-aef6-3aa64b6488c5.gif%3Fversion%3D636479922600000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
2,"Estacada vs Newport",Boys Basketball,"Oregon",12/2/2026,5:30pm,"The Estacada varsity basketball team has an away non-conference game @  Newport (OR) on Wednesday, December 2 @ 5:30p.","/or/basketball/game/estacada-vs-newport/12-2-2026/?c=58b05022-4156-4803-a805-ff3ba781077a","https://www.maxpreps.com/or/basketball/game/estacada-vs-newport/12-2-2026/?c=58b05022-4156-4803-a805-ff3ba781077a","/basketball/or/788?12/2/2026","Rangers","Cubs","https://www.maxpreps.com/or/estacada/boys-basketball/","https://www.maxpreps.com/or/newport/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F5%2Ff%2F3%2F5f3c903c-6796-415a-aa6d-5bae9edb459f.gif%3Fversion%3D634933351200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F5%2Ff%2F3%2F5f3c903c-6796-415a-aa6d-5bae9edb459f.gif%3Fversion%3D634933351200000000%26amp%3Bwidth%3D64%26amp%3Bheight%3D64%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
3,"Stayton vs Marshfield",Boys Basketball,"Oregon",12/2/2026,5:45pm,"The Stayton varsity basketball team has an away non-conference game @  Marshfield (Coos Bay, OR) on Wednesday, December 2 @ 5:45p.","/or/basketball/game/marshfield-coos-bay-vs-stayton/12-2-2026/?c=b72db45f-b1e9-41df-b22d-ad66f58fa8d6","https://www.maxpreps.com/or/basketball/game/marshfield-coos-bay-vs-stayton/12-2-2026/?c=b72db45f-b1e9-41df-b22d-ad66f58fa8d6","/basketball/or/bbe?12/2/2026","Eagles","Pirates","https://www.maxpreps.com/or/marshfield-coos-bay/boys-basketball/","https://www.maxpreps.com/or/stayton/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F5%2F4%2F7%2F547c9602-50ab-4294-924e-c140fcc53627.gif%3Fversion%3D633876718800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fd%2F4%2F8%2Fd4834194-77b0-49ad-b78a-17cfe9ee1365.gif%3Fversion%3D633874880400000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
4,"South Wasco County vs Central Christian",Boys Basketball,"Oregon",12/2/2026,6:30pm,"The South Wasco County varsity basketball team has an away non-conference game @  Central Christian (Redmond, OR) on Wednesday, December 2 @ 6:30p.","/or/basketball/game/central-christian-redmond-vs-south-wasco-county-maupin/12-2-2026/?c=6dd043dc-7a40-489c-a577-cd46935aa25e","https://www.maxpreps.com/or/basketball/game/central-christian-redmond-vs-south-wasco-county-maupin/12-2-2026/?c=6dd043dc-7a40-489c-a577-cd46935aa25e","/basketball/or/1537?12/2/2026","Redsides","Tigers","https://www.maxpreps.com/or/central-christian-redmond/boys-basketball/","https://www.maxpreps.com/or/south-wasco-county-maupin/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fasset.maxpreps.io%2Fincludes%2Fimages%2Flogos%2Fmaxpreps-logo-white-2025.png","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fasset.maxpreps.io%2Fincludes%2Freact%2Fplay-on-logo.png"
5,"South Eugene vs South Salem",Boys Basketball,"Oregon",12/2/2026,6:30pm,"The South Eugene varsity basketball team has an away non-conference game @  South Salem (Salem, OR) on Wednesday, December 2 @ 6:30p.","/or/basketball/game/south-eugene-vs-south-salem/12-2-2026/?c=e035835c-05c3-4152-b5ed-58d2d951ce54","https://www.maxpreps.com/or/basketball/game/south-eugene-vs-south-salem/12-2-2026/?c=e035835c-05c3-4152-b5ed-58d2d951ce54","/basketball/or/a8e?12/2/2026","Axe","Saxons","https://www.maxpreps.com/or/south-eugene/boys-basketball/","https://www.maxpreps.com/or/south-salem/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F7%2F2%2F6%2F726962d7-ad59-4c20-a8b3-a5fae2f56b65.gif%3Fversion%3D635836097400000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Fe%2F2%2Ff%2Fe2f5cd34-d06f-461a-a18c-145057435dcf.gif%3Fversion%3D635847277200000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
6,"Glendale vs McKenzie",Boys Basketball,"Oregon",12/2/2026,7:00pm,"The Glendale varsity basketball team has an away non-conference game @  McKenzie (Finn Rock, OR) on Wednesday, December 2 @ 7p.","/or/basketball/game/glendale-vs-mckenzie-finn-rock/12-2-2026/?c=995f44e0-670a-433d-bc78-95f002f443a7","https://www.maxpreps.com/or/basketball/game/glendale-vs-mckenzie-finn-rock/12-2-2026/?c=995f44e0-670a-433d-bc78-95f002f443a7","/basketball/or/b89?12/2/2026","Pirates","Eagles","https://www.maxpreps.com/or/glendale/boys-basketball/","https://www.maxpreps.com/or/mckenzie-finn-rock/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F1%2F3%2F1%2F1319f82c-5f06-48d4-be14-578c4e76dd11.gif%3Fversion%3D636416758800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F1%2F3%2F1%2F1319f82c-5f06-48d4-be14-578c4e76dd11.gif%3Fversion%3D636416758800000000%26amp%3Bwidth%3D64%26amp%3Bheight%3D64%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
7,"Pleasant Hill vs Regis",Boys Basketball,"Oregon",12/2/2026,7:00pm,"The Pleasant Hill varsity basketball team has an away non-conference game @  Regis (Stayton, OR) on Wednesday, December 2 @ 7p.","/or/basketball/game/pleasant-hill-vs-regis-stayton/12-2-2026/?c=778322e6-3f08-4b97-84b3-0d69f7a57750","https://www.maxpreps.com/or/basketball/game/pleasant-hill-vs-regis-stayton/12-2-2026/?c=778322e6-3f08-4b97-84b3-0d69f7a57750","/basketball/or/bca?12/2/2026","Billies","Rams","https://www.maxpreps.com/or/pleasant-hill/boys-basketball/","https://www.maxpreps.com/or/regis-stayton/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2F7%2F4%2F0%2F740de264-cd7d-480c-a02f-14a8f5e2cd63.gif%3Fversion%3D634205806800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2F9%2F1%2Ff91298b9-e922-4874-b7aa-6daa6bb5e08b.gif%3Fversion%3D636762295800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
8,"Gervais vs Delphian",Boys Basketball,"Oregon",12/2/2026,7:00pm,"The Gervais varsity basketball team has an away conference game @  Delphian (Sheridan, OR) on Wednesday, December 2 @ 7p.","/or/basketball/game/delphian-sheridan-vs-gervais/12-2-2026/?c=fdbfe3a1-43b2-4986-95f6-581da4c734f0","https://www.maxpreps.com/or/basketball/game/delphian-sheridan-vs-gervais/12-2-2026/?c=fdbfe3a1-43b2-4986-95f6-581da4c734f0","/basketball/or/af4?12/2/2026","Cougars","Dragons","https://www.maxpreps.com/or/delphian-sheridan/boys-basketball/","https://www.maxpreps.com/or/gervais/boys-basketball/","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2F1%2Fb%2Ff1b3e57b-0fb9-4d7b-a113-41f204952700.gif%3Fversion%3D634276306800000000%26amp%3Bwidth%3D128%26amp%3Bheight%3D128%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg","https://hsfootball.net/proxy.php?url=https%3A%2F%2Fimage.maxpreps.io%2Fschool-mascot%2Ff%2F1%2Fb%2Ff1b3e57b-0fb9-4d7b-a113-41f204952700.gif%3Fversion%3D634276306800000000%26amp%3Bwidth%3D64%26amp%3Bheight%3D64%26amp%3Bauto%3Dwebp%26amp%3Bformat%3Dpjpg"
