No,MatchName,Sport,Region,Date,Time,Game_Info,Relative_Path,Full_URL,Slug_Short
1,"Owasso vs Wynnewood",Football,"Oklahoma",09/03/2026,07:00 PM,"The Wynnewood varsity football team has an away non-conference game @ Owasso (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/owasso-vs-wynnewood/9-3-2026/?c=7cf39ada-7be9-4ec4-83da-0598f98ac56c","https://www.maxpreps.com/ok/football/game/owasso-vs-wynnewood/9-3-2026/?c=7cf39ada-7be9-4ec4-83da-0598f98ac56c",00d951e
2,"Life Christian Choctaw vs Oklahoma School For The Deaf Bison Sulphur",Football,"Oklahoma",09/03/2026,07:00 PM,"The Oklahoma School For The Deaf Bison Sulphur varsity football team has an away non-conference game @ Life Christian Choctaw (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/life-christian-choctaw-vs-oklahoma-school-for-the-deaf-bison-sulphur/9-3-2026/?c=658636ab-7476-4cd8-a7cc-d2967be56feb","https://www.maxpreps.com/ok/football/game/life-christian-choctaw-vs-oklahoma-school-for-the-deaf-bison-sulphur/9-3-2026/?c=658636ab-7476-4cd8-a7cc-d2967be56feb",2f2d5a1
3,"Community Christian Norman vs Lindsay",Football,"Oklahoma",09/03/2026,07:00 PM,"The Lindsay varsity football team has an away non-conference game @ Community Christian Norman (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/community-christian-norman-vs-lindsay/9-3-2026/?c=57818b3a-e282-469e-91b6-83132e96c19c","https://www.maxpreps.com/ok/football/game/community-christian-norman-vs-lindsay/9-3-2026/?c=57818b3a-e282-469e-91b6-83132e96c19c",b7ce774
4,"Piedmont vs Southmoore Moore",Football,"Oklahoma",09/03/2026,07:00 PM,"The Southmoore Moore varsity football team has an away non-conference game @ Piedmont (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/piedmont-vs-southmoore-moore/9-3-2026/?c=d9263a0f-4534-4e1f-9ce2-905a2a208454","https://www.maxpreps.com/ok/football/game/piedmont-vs-southmoore-moore/9-3-2026/?c=d9263a0f-4534-4e1f-9ce2-905a2a208454",37395cc
5,"Oilton vs Yale",Football,"Oklahoma",09/03/2026,07:00 PM,"The Yale varsity football team has an away non-conference game @ Oilton (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/oilton-vs-yale/9-3-2026/?c=ad230b92-2f4e-4dc0-9d32-e9fb31b2ab0c","https://www.maxpreps.com/ok/football/game/oilton-vs-yale/9-3-2026/?c=ad230b92-2f4e-4dc0-9d32-e9fb31b2ab0c",91f477b
6,"Destiny Christian Del City vs Wilson Henryetta",Football,"Oklahoma",09/03/2026,07:00 PM,"The Wilson Henryetta varsity football team has an away non-conference game @ Destiny Christian Del City (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/destiny-christian-del-city-vs-wilson-henryetta/9-3-2026/?c=0a9e0112-579f-4399-9c5c-215e739936eb","https://www.maxpreps.com/ok/football/game/destiny-christian-del-city-vs-wilson-henryetta/9-3-2026/?c=0a9e0112-579f-4399-9c5c-215e739936eb",64015a0
7,"Dibble vs Minco",Football,"Oklahoma",09/03/2026,07:00 PM,"The Minco varsity football team has an away non-conference game @ Dibble (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/dibble-vs-minco/9-3-2026/?c=e4510a88-35db-4f50-8992-5c13a3853b2c","https://www.maxpreps.com/ok/football/game/dibble-vs-minco/9-3-2026/?c=e4510a88-35db-4f50-8992-5c13a3853b2c",2f41900
8,"Keota vs Oaks Mission",Football,"Oklahoma",09/03/2026,07:00 PM,"The Oaks Mission varsity football team has an away non-conference game @ Keota (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/keota-vs-oaks-mission/9-3-2026/?c=ab9070af-4780-4a75-a28d-6d519467ecb3","https://www.maxpreps.com/ok/football/game/keota-vs-oaks-mission/9-3-2026/?c=ab9070af-4780-4a75-a28d-6d519467ecb3",803377b
9,"Eufaula vs Hartshorne",Football,"Oklahoma",09/03/2026,07:00 PM,"The Hartshorne varsity football team has an away non-conference game @ Eufaula (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/eufaula-vs-hartshorne/9-3-2026/?c=50d445e1-a623-4eb7-b3d5-0adfd93e0975","https://www.maxpreps.com/ok/football/game/eufaula-vs-hartshorne/9-3-2026/?c=50d445e1-a623-4eb7-b3d5-0adfd93e0975",7444221
10,"Capitol Hill Redwolves Oklahoma City vs Crooked Oak Oklahoma City",Football,"Oklahoma",09/03/2026,07:00 PM,"The Crooked Oak Oklahoma City varsity football team has an away non-conference game @ Capitol Hill Redwolves Oklahoma City (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/capitol-hill-redwolves-oklahoma-city-vs-crooked-oak-oklahoma-city/9-3-2026/?c=bbb060e6-2fc3-4350-80c5-8b04c903d7e7","https://www.maxpreps.com/ok/football/game/capitol-hill-redwolves-oklahoma-city-vs-crooked-oak-oklahoma-city/9-3-2026/?c=bbb060e6-2fc3-4350-80c5-8b04c903d7e7",bd781c9
11,"Tulsa Noah Homeschool vs Webster Tulsa",Football,"Oklahoma",09/03/2026,07:00 PM,"The Webster Tulsa varsity football team has an away non-conference game @ Tulsa Noah Homeschool (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/tulsa-noah-homeschool-vs-webster-tulsa/9-3-2026/?c=0db6ea54-ca3a-4236-bbc1-5b5e32ca217a","https://www.maxpreps.com/ok/football/game/tulsa-noah-homeschool-vs-webster-tulsa/9-3-2026/?c=0db6ea54-ca3a-4236-bbc1-5b5e32ca217a",cb39f78
12,"Guymon vs Hooker",Football,"Oklahoma",09/03/2026,07:00 PM,"The Hooker varsity football team has an away non-conference game @ Guymon (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/guymon-vs-hooker/9-3-2026/?c=90b6ba35-9424-4823-adae-f08fe91a26f3","https://www.maxpreps.com/ok/football/game/guymon-vs-hooker/9-3-2026/?c=90b6ba35-9424-4823-adae-f08fe91a26f3",299ff88
13,"Bethel Shawnee vs Luther",Football,"Oklahoma",09/03/2026,07:00 PM,"The Luther varsity football team has an away non-conference game @ Bethel Shawnee (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/bethel-shawnee-vs-luther/9-3-2026/?c=f5b2a446-7f45-44e4-b5cb-14218b4260bc","https://www.maxpreps.com/ok/football/game/bethel-shawnee-vs-luther/9-3-2026/?c=f5b2a446-7f45-44e4-b5cb-14218b4260bc",0823a0f
14,"Central Marlow vs Elmore City Pernell",Football,"Oklahoma",09/03/2026,07:00 PM,"The Elmore City Pernell varsity football team has an away non-conference game @ Central Marlow (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/central-marlow-vs-elmore-city-pernell/9-3-2026/?c=509740d3-1a4b-4d62-b9ad-170aa6355d6e","https://www.maxpreps.com/ok/football/game/central-marlow-vs-elmore-city-pernell/9-3-2026/?c=509740d3-1a4b-4d62-b9ad-170aa6355d6e",a61f573
15,"Edison Tulsa vs Northwest Classen Oklahoma City",Football,"Oklahoma",09/03/2026,07:00 PM,"The Northwest Classen Oklahoma City varsity football team has an away non-conference game @ Edison Tulsa (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/edison-tulsa-vs-northwest-classen-oklahoma-city/9-3-2026/?c=df6f957d-f9dc-450d-acc3-bfa8c0c16c20","https://www.maxpreps.com/ok/football/game/edison-tulsa-vs-northwest-classen-oklahoma-city/9-3-2026/?c=df6f957d-f9dc-450d-acc3-bfa8c0c16c20",d0e2663
16,"Carnegie vs Classen Sas Oklahoma City",Football,"Oklahoma",09/03/2026,07:00 PM,"The Classen Sas Oklahoma City varsity football team has an away non-conference game @ Carnegie (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/carnegie-vs-classen-sas-oklahoma-city/9-3-2026/?c=39fd147e-e83c-4a10-b42c-74f7623d8624","https://www.maxpreps.com/ok/football/game/carnegie-vs-classen-sas-oklahoma-city/9-3-2026/?c=39fd147e-e83c-4a10-b42c-74f7623d8624",3867d75
17,"Cave Springs Bunch vs Olive Drumright",Football,"Oklahoma",09/03/2026,07:00 PM,"The Olive Drumright varsity football team has an away non-conference game @ Cave Springs Bunch (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/cave-springs-bunch-vs-olive-drumright/9-3-2026/?c=4db0cbdd-51de-47a1-a9ce-4396b0e122b3","https://www.maxpreps.com/ok/football/game/cave-springs-bunch-vs-olive-drumright/9-3-2026/?c=4db0cbdd-51de-47a1-a9ce-4396b0e122b3",d5b1740
18,"Garber vs Geary",Football,"Oklahoma",09/03/2026,07:00 PM,"The Geary varsity football team has an away non-conference game @ Garber (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/garber-vs-geary/9-3-2026/?c=bab4c31b-6607-4a8f-a0dc-bcfc1a04504a","https://www.maxpreps.com/ok/football/game/garber-vs-geary/9-3-2026/?c=bab4c31b-6607-4a8f-a0dc-bcfc1a04504a",d9c962f
19,"Empire Duncan vs Mangum",Football,"Oklahoma",09/03/2026,07:00 PM,"The Mangum varsity football team has an away non-conference game @ Empire Duncan (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/empire-duncan-vs-mangum/9-3-2026/?c=7aeaec3f-ec85-4937-9a6d-760bd16f176f","https://www.maxpreps.com/ok/football/game/empire-duncan-vs-mangum/9-3-2026/?c=7aeaec3f-ec85-4937-9a6d-760bd16f176f",35151f3
20,"Velma Alma vs Waurika",Football,"Oklahoma",09/03/2026,07:00 PM,"The Waurika varsity football team has an away non-conference game @ Velma Alma (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/velma-alma-vs-waurika/9-3-2026/?c=ea0e395e-18b8-49f0-87fb-18b4a43a48a8","https://www.maxpreps.com/ok/football/game/velma-alma-vs-waurika/9-3-2026/?c=ea0e395e-18b8-49f0-87fb-18b4a43a48a8",56f57d7
21,"Bridge Creek Blanchard vs Noble",Football,"Oklahoma",09/03/2026,07:00 PM,"The Noble varsity football team has an away non-conference game @ Bridge Creek Blanchard (Oklahoma) on Thursday, September 3 @ 7p.","/ok/football/game/bridge-creek-blanchard-vs-noble/9-3-2026/?c=73f58b25-3baa-4cc9-9935-39ec6e35478d","https://www.maxpreps.com/ok/football/game/bridge-creek-blanchard-vs-noble/9-3-2026/?c=73f58b25-3baa-4cc9-9935-39ec6e35478d",6eaeba7
