No,MatchName,Sport,Region,Date,Time,Game_Info,Relative_Path,Full_URL,Slug_Short
1,"Linganore Frederick vs Mergenthaler Vo Tech Baltimore",Football,"Maryland",09/05/2026,07:00 PM,"The Mergenthaler Vo Tech Baltimore varsity football team has an away non-conference game @ Linganore Frederick (Maryland) on Saturday, September 5 @ 7p.","/md/football/game/linganore-frederick-vs-mergenthaler-vo-tech-baltimore/9-5-2026/?c=80fca8d7-e2cf-42ff-8850-29a207c2dc42","https://www.maxpreps.com/md/football/game/linganore-frederick-vs-mergenthaler-vo-tech-baltimore/9-5-2026/?c=80fca8d7-e2cf-42ff-8850-29a207c2dc42",1d1d14a
2,"Forest Park Baltimore vs Lake Clifton Baltimore",Football,"Maryland",09/05/2026,07:00 PM,"The Lake Clifton Baltimore varsity football team has an away non-conference game @ Forest Park Baltimore (Maryland) on Saturday, September 5 @ 7p.","/md/football/game/forest-park-baltimore-vs-lake-clifton-baltimore/9-5-2026/?c=b2dc83b8-3aa3-4978-8a19-6b50515168de","https://www.maxpreps.com/md/football/game/forest-park-baltimore-vs-lake-clifton-baltimore/9-5-2026/?c=b2dc83b8-3aa3-4978-8a19-6b50515168de",f156e45
3,"Dulaney Timonium vs Towson",Football,"Maryland",09/05/2026,07:00 PM,"The Towson varsity football team has an away non-conference game @ Dulaney Timonium (Maryland) on Saturday, September 5 @ 7p.","/md/football/game/dulaney-timonium-vs-towson/9-5-2026/?c=c1e4839d-c455-4774-80db-50f033096a49","https://www.maxpreps.com/md/football/game/dulaney-timonium-vs-towson/9-5-2026/?c=c1e4839d-c455-4774-80db-50f033096a49",273e6c7
4,"City College Baltimore vs New Town Owings Mills",Football,"Maryland",09/05/2026,07:00 PM,"The New Town Owings Mills varsity football team has an away non-conference game @ City College Baltimore (Maryland) on Saturday, September 5 @ 7p.","/md/football/game/city-college-baltimore-vs-new-town-owings-mills/9-5-2026/?c=23297539-af39-4b0b-9fa5-a9a91a0bc3e2","https://www.maxpreps.com/md/football/game/city-college-baltimore-vs-new-town-owings-mills/9-5-2026/?c=23297539-af39-4b0b-9fa5-a9a91a0bc3e2",7320305
5,"Bladensburg vs Crossland Temple Hills",Football,"Maryland",09/05/2026,07:00 PM,"The Crossland Temple Hills varsity football team has an away non-conference game @ Bladensburg (Maryland) on Saturday, September 5 @ 7p.","/md/football/game/bladensburg-vs-crossland-temple-hills/9-5-2026/?c=12fe5f5b-593e-49e9-aa7f-a61ee0573e62","https://www.maxpreps.com/md/football/game/bladensburg-vs-crossland-temple-hills/9-5-2026/?c=12fe5f5b-593e-49e9-aa7f-a61ee0573e62",66c78bf
6,"Laurel vs Parkdale Riverdale",Football,"Maryland",09/05/2026,07:00 PM,"The Parkdale Riverdale varsity football team has an away non-conference game @ Laurel (Maryland) on Saturday, September 5 @ 7p.","/md/football/game/laurel-vs-parkdale-riverdale/9-5-2026/?c=b00335d1-cb85-4f87-9c11-513afd4639c1","https://www.maxpreps.com/md/football/game/laurel-vs-parkdale-riverdale/9-5-2026/?c=b00335d1-cb85-4f87-9c11-513afd4639c1",feb8131
7,"Great Mills vs Huntingtown",Football,"Maryland",09/05/2026,07:00 PM,"The Huntingtown varsity football team has an away non-conference game @ Great Mills (Maryland) on Saturday, September 5 @ 7p.","/md/football/game/great-mills-vs-huntingtown/9-5-2026/?c=90cb7180-f29e-4c17-83be-beb2dc8ecb89","https://www.maxpreps.com/md/football/game/great-mills-vs-huntingtown/9-5-2026/?c=90cb7180-f29e-4c17-83be-beb2dc8ecb89",b62a0ad
8,"Georgetown Prep North Bethesda vs Pallotti Laurel",Football,"Maryland",09/05/2026,07:00 PM,"The Pallotti Laurel varsity football team has an away non-conference game @ Georgetown Prep North Bethesda (Maryland) on Saturday, September 5 @ 7p.","/md/football/game/georgetown-prep-north-bethesda-vs-pallotti-laurel/9-5-2026/?c=7db35fcb-5af7-4821-a00c-aec5dfb70302","https://www.maxpreps.com/md/football/game/georgetown-prep-north-bethesda-vs-pallotti-laurel/9-5-2026/?c=7db35fcb-5af7-4821-a00c-aec5dfb70302",00358d2
