No,MatchName,Sport,Region,Date,Time,Game_Info,Relative_Path,Full_URL,Slug_Short
1,"Cardinal Mooney Sarasota vs Cardinal Newman West Palm Beach",Football,"Florida",08/28/2026,07:00 PM,"The Cardinal Newman West Palm Beach varsity football team has an away non-conference game @ Cardinal Mooney Sarasota (Florida) on Thursday, August 27 @ 7p.","/fl/football/game/cardinal-mooney-sarasota-vs-cardinal-newman-west-palm-beach/8-28-2026/?c=b77afc56-ecb0-45fa-a3a3-95c01bf5e24d","https://www.maxpreps.com/fl/football/game/cardinal-mooney-sarasota-vs-cardinal-newman-west-palm-beach/8-28-2026/?c=b77afc56-ecb0-45fa-a3a3-95c01bf5e24d",d7f65d0
2,"Hialeah Gardens vs Sunset Miami",Football,"Florida",08/28/2026,07:00 PM,"The Sunset Miami varsity football team has an away non-conference game @ Hialeah Gardens (Florida) on Thursday, August 27 @ 7p.","/fl/football/game/hialeah-gardens-vs-sunset-miami/8-28-2026/?c=fa505dbc-24dd-45c0-bdec-a08c6bcaaaea","https://www.maxpreps.com/fl/football/game/hialeah-gardens-vs-sunset-miami/8-28-2026/?c=fa505dbc-24dd-45c0-bdec-a08c6bcaaaea",bbab8f0
3,"Dr Krop Miami vs Ferguson Miami",Football,"Florida",08/28/2026,07:00 PM,"The Ferguson Miami varsity football team has an away non-conference game @ Dr Krop Miami (Florida) on Thursday, August 27 @ 7p.","/fl/football/game/dr-krop-miami-vs-ferguson-miami/8-28-2026/?c=b62c7631-2daa-475a-b97e-f27069de658a","https://www.maxpreps.com/fl/football/game/dr-krop-miami-vs-ferguson-miami/8-28-2026/?c=b62c7631-2daa-475a-b97e-f27069de658a",16b74d2
4,"Braddock Miami vs Varela Miami",Football,"Florida",08/28/2026,07:00 PM,"The Varela Miami varsity football team has an away non-conference game @ Braddock Miami (Florida) on Thursday, August 27 @ 7p.","/fl/football/game/braddock-miami-vs-varela-miami/8-28-2026/?c=ea011862-9cb7-4c55-84e9-bc4fef674738","https://www.maxpreps.com/fl/football/game/braddock-miami-vs-varela-miami/8-28-2026/?c=ea011862-9cb7-4c55-84e9-bc4fef674738",7e300ae
5,"Archbishop Carroll Miami vs Berkeley Prep Tampa",Football,"Florida",08/28/2026,07:00 PM,"The Berkeley Prep Tampa varsity football team has an away non-conference game @ Archbishop Carroll Miami (Florida) on Thursday, August 27 @ 7p.","/fl/football/game/archbishop-carroll-miami-vs-berkeley-prep-tampa/8-28-2026/?c=5b39b9c8-614f-4e49-bfd1-139e652f35e9","https://www.maxpreps.com/fl/football/game/archbishop-carroll-miami-vs-berkeley-prep-tampa/8-28-2026/?c=5b39b9c8-614f-4e49-bfd1-139e652f35e9",c5e3341
6,"Palmer Trinity Miami vs Westminster Christian Miami",Football,"Florida",08/28/2026,07:00 PM,"The Westminster Christian Miami varsity football team has an away non-conference game @ Palmer Trinity Miami (Florida) on Thursday, August 27 @ 7p.","/fl/football/game/palmer-trinity-miami-vs-westminster-christian-miami/8-28-2026/?c=1fd9fc03-badb-4af2-be8f-00b89f571f40","https://www.maxpreps.com/fl/football/game/palmer-trinity-miami-vs-westminster-christian-miami/8-28-2026/?c=1fd9fc03-badb-4af2-be8f-00b89f571f40",dafe6a8
7,"Everglades Miramar vs Hollywood Hills",Football,"Florida",08/28/2026,07:00 PM,"The Hollywood Hills varsity football team has an away non-conference game @ Everglades Miramar (Florida) on Thursday, August 27 @ 7p.","/fl/football/game/everglades-miramar-vs-hollywood-hills/8-28-2026/?c=08904bfa-aee6-4937-b351-f8895ffcd221","https://www.maxpreps.com/fl/football/game/everglades-miramar-vs-hollywood-hills/8-28-2026/?c=08904bfa-aee6-4937-b351-f8895ffcd221",1aa2b8b
8,"Taylor Pierson vs Windermere Prep",Football,"Florida",08/28/2026,07:00 PM,"The Windermere Prep varsity football team has an away non-conference game @ Taylor Pierson (Florida) on Thursday, August 27 @ 7p.","/fl/football/game/taylor-pierson-vs-windermere-prep/8-28-2026/?c=ddcd120a-4171-4316-9bb4-e9cb661dc3f9","https://www.maxpreps.com/fl/football/game/taylor-pierson-vs-windermere-prep/8-28-2026/?c=ddcd120a-4171-4316-9bb4-e9cb661dc3f9",1ba374d
9,"Calvary Chapel Academy West Melbourne vs Eastland Christian Orlando",Football,"Florida",08/28/2026,07:00 PM,"The Eastland Christian Orlando varsity football team has an away non-conference game @ Calvary Chapel Academy West Melbourne (Florida) on Thursday, August 27 @ 7p.","/fl/football/game/calvary-chapel-academy-west-melbourne-vs-eastland-christian-orlando/8-28-2026/?c=87843a23-e62b-475c-a260-04f650a73445","https://www.maxpreps.com/fl/football/game/calvary-chapel-academy-west-melbourne-vs-eastland-christian-orlando/8-28-2026/?c=87843a23-e62b-475c-a260-04f650a73445",f82fe77
10,"Foundation Christian Academy Valrico vs Riverview Academy",Football,"Florida",08/28/2026,07:00 PM,"The Riverview Academy varsity football team has an away non-conference game @ Foundation Christian Academy Valrico (Florida) on Thursday, August 27 @ 7p.","/fl/football/game/foundation-christian-academy-valrico-vs-riverview-academy/8-28-2026/?c=00fcf863-8d1c-4760-89b5-b81556feec77","https://www.maxpreps.com/fl/football/game/foundation-christian-academy-valrico-vs-riverview-academy/8-28-2026/?c=00fcf863-8d1c-4760-89b5-b81556feec77",c74a679
